mmsi,lat,lon,speed,course,timestamp
0,50.374472,-4.141377,0.0,360.0,
0,50.374472,-4.141377,0.0,360.0,
0,50.374472,-4.141377,0.0,360.0,
235109107,50.365923,-4.131982,0.0,284.2,
235109107,50.365923,-4.131982,0.0,284.2,
235109107,50.365923,-4.131982,0.0,284.2,
235109107,50.365923,-4.131982,0.0,284.2,
235109107,50.365923,-4.131982,0.0,284.2,
0,50.374468,-4.141378,0.0,360.0,
232048902,50.360135,-4.120372,0.0,248.4,
235116983,50.36367,-4.15591,0.1,326.7,
235106587,50.34434,-4.131822,2.5,183.0,
0,50.374467,-4.141382,0.0,360.0,
0,50.374467,-4.141382,0.0,360.0,
0,50.374467,-4.141382,0.0,360.0,
0,50.374467,-4.141382,0.0,360.0,
0,50.374467,-4.141382,0.0,360.0,
0,50.374467,-4.141382,0.0,360.0,
0,50.374467,-4.14138,0.0,360.0,
0,50.374467,-4.14138,0.0,360.0,
0,50.374465,-4.141378,0.0,360.0,
0,50.374465,-4.141378,0.0,360.0,
0,50.374465,-4.141378,0.0,360.0,
0,50.374465,-4.141378,0.0,360.0,
0,50.374465,-4.141378,0.0,360.0,
2320075,50.362935,-4.156857,,,
235116983,50.36367,-4.15591,0.0,118.9,
0,50.374465,-4.14138,0.0,360.0,
0,50.374463,-4.14138,0.0,360.0,
0,50.374463,-4.14138,0.0,360.0,
0,50.374463,-4.14138,0.0,360.0,
0,50.374463,-4.14138,0.0,360.0,
0,50.374463,-4.14138,0.0,360.0,
0,50.374463,-4.14138,0.0,360.0,
235109107,50.365917,-4.131987,0.0,284.1,
0,50.374463,-4.141382,0.0,360.0,
235109107,50.365917,-4.131987,0.0,284.1,
0,50.374463,-4.141382,0.0,360.0,
0,50.374463,-4.141382,0.0,360.0,
235066588,50.336913,-4.148712,0.0,195.0,
235061062,50.362,-4.173747,5.7,300.0,
232020995,50.359235,-4.119323,0.0,341.6,
235116983,50.36367,-4.15591,0.0,172.5,
0,50.374463,-4.141383,0.0,360.0,
0,50.374463,-4.141383,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
235109107,50.36593,-4.131992,0.0,284.1,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
232002652,50.35813,-4.167617,6.9,322.0,
0,50.374462,-4.141382,0.0,360.0,
0,50.374462,-4.141382,0.0,360.0,
235061062,50.362153,-4.174055,6.1,305.0,
235066588,50.33693,-4.148688,0.0,95.0,
235106587,50.344023,-4.131957,1.3,226.1,
0,50.374463,-4.141377,0.0,360.0,
0,50.374463,-4.141377,0.0,360.0,
232026018,50.367533,-4.130923,0.0,161.2,
235058565,50.36031,-4.114938,0.0,285.6,
235066588,50.336933,-4.1487,0.0,26.0,
232026018,50.367533,-4.130925,0.0,161.3,
235106587,50.344007,-4.132008,0.2,257.4,
2320075,50.362935,-4.156857,,,
0,50.374465,-4.141375,0.0,360.0,
235116983,50.36367,-4.155907,0.0,147.3,
235084008,50.359357,-4.120678,0.0,360.0,
235106587,50.351077,-4.1302,2.2,9.0,
235066588,50.359263,-4.150472,8.9,289.0,
235084008,50.359355,-4.120678,0.0,360.0,
235084008,50.359355,-4.120678,0.0,360.0,
0,50.374695,-4.141045,0.0,360.0,
0,50.374695,-4.141045,0.0,360.0,
0,50.374698,-4.141042,0.0,360.0,
0,50.374698,-4.141042,0.0,360.0,
235109107,50.365997,-4.132113,1.3,303.1,
235109107,50.365997,-4.132113,1.3,303.1,
235066188,50.359497,-4.120367,2.6,269.1,
232002641,50.398483,-4.206883,0.0,272.6,
235003658,50.354133,-4.197168,0.0,360.0,
235066188,50.359497,-4.120367,2.6,269.1,
232002641,50.398483,-4.206883,0.0,272.6,
235066188,50.359497,-4.120367,2.6,269.1,
0,50.37471,-4.141038,0.0,360.0,
0,50.374713,-4.141037,0.0,360.0,
0,50.37471,-4.141038,0.0,360.0,
235109107,50.36601,-4.132138,1.3,295.8,
235109107,50.366005,-4.132138,1.4,295.8,
0,50.374713,-4.141037,0.0,360.0,
235109107,50.366005,-4.132138,1.4,295.8,
232014966,50.364557,-4.131612,0.0,360.0,
232002651,50.349587,-4.145112,8.9,20.5,
0,50.374717,-4.141035,0.0,360.0,
0,50.374717,-4.141035,0.0,360.0,
0,50.374717,-4.141035,0.0,360.0,
0,50.374722,-4.141033,0.0,360.0,
0,50.374722,-4.141033,0.0,360.0,
232056337,50.35946,-4.117653,0.0,360.0,
235109107,50.366013,-4.132168,1.6,293.8,
0,50.374725,-4.141032,0.0,360.0,
0,50.374725,-4.141032,0.0,360.0,
235066588,50.35937,-4.150887,8.9,290.0,
2320075,50.362935,-4.156857,,,
235116983,50.363723,-4.15605,0.0,132.1,
0,50.37473,-4.141028,0.0,360.0,
0,50.374733,-4.141027,0.0,360.0,
235109107,50.366027,-4.132225,1.9,292.3,
0,50.374738,-4.141023,0.0,360.0,
0,50.374738,-4.141023,0.0,360.0,
0,50.374738,-4.141023,0.0,360.0,
0,50.374738,-4.141023,0.0,360.0,
0,50.374742,-4.141022,0.0,360.0,
0,50.374742,-4.141022,0.0,360.0,
0,50.374742,-4.141022,0.0,360.0,
0,50.374742,-4.141022,0.0,360.0,
0,50.374742,-4.141022,0.0,360.0,
0,50.374742,-4.141022,0.0,360.0,
235109107,50.366027,-4.13225,1.8,293.6,
232002651,50.349933,-4.144923,8.9,17.8,
0,50.374752,-4.141015,0.0,360.0,
0,50.374752,-4.141015,0.0,360.0,
0,50.374752,-4.141015,0.0,360.0,
232056337,50.359463,-4.117638,0.0,360.0,
235066588,50.359517,-4.151497,8.8,290.9,
0,50.374753,-4.141013,0.0,360.0,
0,50.374753,-4.141013,0.0,360.0,
0,50.374753,-4.141013,0.0,360.0,
235109107,50.366043,-4.132295,1.6,293.4,
0,50.374757,-4.141012,0.0,360.0,
0,50.374757,-4.141012,0.0,360.0,
0,50.374757,-4.141012,0.0,360.0,
0,50.374757,-4.141012,0.0,360.0,
0,50.37476,-4.14101,0.0,360.0,
0,50.37476,-4.14101,0.0,360.0,
235116983,50.363723,-4.15605,0.0,269.8,
235109107,50.36605,-4.132318,1.6,297.1,
235109107,50.36605,-4.132318,1.7,297.2,
235109107,50.36605,-4.132318,1.7,297.2,
235109107,50.36605,-4.132318,1.7,297.2,
235106587,50.351327,-4.130155,2.7,4.8,
235109107,50.36605,-4.132318,1.7,297.2,
0,50.374763,-4.141007,0.0,360.0,
232002641,50.398483,-4.206883,0.0,272.6,
232002641,50.398483,-4.206883,0.0,272.6,
232002641,50.398483,-4.206883,0.0,272.6,
0,50.374762,-4.141008,0.0,360.0,
235109107,50.366067,-4.132352,1.1,303.5,
232002651,50.35037,-4.14475,8.9,16.5,
232056337,50.359457,-4.117635,0.0,360.0,
235109107,50.366073,-4.132358,0.2,328.9,
235090134,50.367497,-4.131348,0.0,172.2,
235106587,50.351453,-4.130133,2.7,6.3,
0,50.374763,-4.141003,0.0,360.0,
0,50.374763,-4.141003,0.0,360.0,
0,50.374763,-4.141003,0.0,360.0,
0,50.374763,-4.141003,0.0,360.0,
235109107,50.366077,-4.132357,0.0,328.9,
0,50.374763,-4.141003,0.0,360.0,
235066188,50.35949,-4.120915,2.2,262.3,
