mmsi,lat,lon,speed,course,timestamp,speed_diff,course_diff,anomaly
235109107,50.365922,-4.13198,0.0,284.2,,0.0,0.0999999999999659,1
232019774,50.36368,-4.167222,0.0,350.1,,0.0,0.0,1
232019774,50.36368,-4.167222,0.0,350.1,,0.0,0.0,1
235066588,50.33693,-4.14888,0.4,140.9,,0.2,26.0,1
235066588,50.336928,-4.148882,0.4,141.0,,0.0,0.09999999999999432,1
235066588,50.336928,-4.148882,0.4,141.0,,0.0,0.0,1
235090134,50.36753,-4.130918,0.0,0.0,,0.0,0.0,1
235061062,50.354873,-4.166178,10.2,328.9,,-0.40000000000000036,19.899999999999977,1
232002652,50.358603,-4.157983,8.4,231.6,,0.0,-6.0,1
235038812,50.31997,-4.132978,8.1,186.1,,0.0,0.0,1
232002652,50.358603,-4.157983,8.5,231.7,,0.09999999999999964,0.09999999999999432,1
232028284,50.362473,-4.12522,6.8,122.2,,2.9,13.5,1
232028284,50.362472,-4.12522,6.8,122.2,,0.0,0.0,1
232056337,50.359457,-4.117702,0.0,360.0,,0.0,0.0,1
232056337,50.359455,-4.117702,0.0,360.0,,0.0,0.0,1
235116983,50.363947,-4.156307,0.2,65.9,,0.2,-42.099999999999994,1
235106587,50.346393,-4.131525,2.6,185.7,,0.10000000000000009,2.0,1
235061062,50.355277,-4.166507,10.2,331.0,,0.0,2.1000000000000227,1
235061062,50.355397,-4.166635,10.1,331.0,,-0.09999999999999964,0.0,1
235061062,50.355397,-4.166635,10.1,331.0,,0.0,0.0,1
235061062,50.355397,-4.166635,10.1,331.0,,0.0,0.0,1
235061062,50.355397,-4.166635,10.1,331.0,,0.0,0.0,1
235109107,50.36593,-4.131977,0.0,284.1,,0.0,-0.0999999999999659,1
232002652,50.358303,-4.1585,8.4,228.1,,-0.09999999999999964,-3.5999999999999943,1
232056337,50.35946,-4.117692,0.0,360.0,,0.0,0.0,1
235116983,50.363963,-4.156267,0.9,53.8,,0.7,-12.100000000000009,1
235061062,50.355762,-4.166942,10.1,330.0,,0.0,-1.0,1
235061062,50.355762,-4.166942,10.1,330.0,,0.0,0.0,1
235061062,50.355762,-4.166942,10.1,330.0,,0.0,0.0,1
232002652,50.358063,-4.158917,8.7,226.3,,0.29999999999999893,-1.799999999999983,1
232002651,50.334573,-4.179683,1.3,215.9,,-1.0999999999999999,-139.49999999999997,1
232002652,50.358063,-4.158917,8.7,226.3,,0.0,0.0,1
235116983,50.364003,-4.156175,1.5,58.0,,0.6,4.200000000000003,1
235106587,50.346163,-4.131567,1.9,183.0,,-0.7000000000000002,-2.6999999999999886,1
235109107,50.36593,-4.131973,0.0,284.1,,0.0,0.0,1
232002652,50.357747,-4.159433,8.8,225.6,,0.10000000000000142,-0.700000000000017,1
235109107,50.36592,-4.131975,0.0,284.1,,0.0,0.0,1
235109107,50.36592,-4.131975,0.0,284.2,,0.0,0.0999999999999659,1
235109107,50.36592,-4.131975,0.0,284.2,,0.0,0.0,1
232002651,50.334473,-4.17977,0.4,205.8,,-0.9,-10.099999999999994,1
235116983,50.363893,-4.155777,3.2,153.6,,1.7000000000000002,95.6,1
232056337,50.359463,-4.117692,0.0,360.0,,0.0,0.0,1
235066588,50.336913,-4.14882,0.1,91.9,,-0.30000000000000004,-49.099999999999994,1
235109107,50.365917,-4.13198,0.0,284.1,,0.0,-0.0999999999999659,1
235116983,50.36386,-4.155753,2.5,160.6,,-0.7000000000000002,7.0,1
232056337,50.359462,-4.117692,0.0,360.0,,0.0,0.0,1
235106587,50.345633,-4.13164,2.7,186.1,,0.8000000000000003,3.0999999999999943,1
235061062,50.35842,-4.169288,11.2,328.9,,1.0999999999999996,-1.1000000000000227,1
235061062,50.358422,-4.169288,11.3,329.0,,0.10000000000000142,0.10000000000002274,1
235116983,50.36381,-4.15573,1.6,160.1,,-0.8999999999999999,-0.5,1
235116983,50.363812,-4.15573,1.7,160.2,,0.09999999999999987,0.09999999999999432,1
235109107,50.365913,-4.131975,0.0,284.1,,0.0,0.0,1
232002652,50.356667,-4.162032,8.7,249.2,,-0.10000000000000142,23.599999999999994,1
235109107,50.365915,-4.131975,0.0,284.2,,0.0,0.0999999999999659,1
235109107,50.365915,-4.131975,0.0,284.2,,0.0,0.0,1
235109107,50.365915,-4.131975,0.0,284.2,,0.0,0.0,1
235061062,50.35862,-4.169475,10.3,328.9,,-1.0,-0.10000000000002274,1
235116983,50.363783,-4.155718,1.1,166.5,,-0.5999999999999999,6.300000000000011,1
235066588,50.336913,-4.148812,0.2,76.9,,0.1,-15.0,1
235061062,50.35866,-4.169508,10.2,328.9,,-0.10000000000000142,0.0,1
232056337,50.359463,-4.117693,0.0,360.0,,0.0,0.0,1
235116983,50.36378,-4.155718,0.9,178.4,,-0.20000000000000007,11.900000000000006,1
235109793,50.358913,-4.122763,0.0,360.0,,0.0,0.0,1
235061062,50.358658,-4.169508,10.2,329.0,,0.0,0.10000000000002274,1
235061062,50.358827,-4.169647,9.9,332.0,,-0.29999999999999893,3.0,1
